"trip.Combined"	"tripTime.mu"	"tripTime.md"	"tripTime.s"	"tripTime.n"	"Member.Type.mu"	"Member.Type.md"	"Member.Type.s"	"Member.Type.n"
"177"	"20th St & Florida Ave NW (31110) - Adams Mill & Columbia Rd NW (31104)"	498.276699029126	360	681.589480421261	824	1.88956310679612	2	0.313623906455521	824
"178"	"Calvert St & Woodley Pl NW (31106) - Van Ness Metro / UDC (31300)"	1205.86118251928	840	3317.20205527571	389	1.78149100257069	2	0.413766752918718	389
"179"	"14th & Harvard St NW (31105) - Adams Mill & Columbia Rd NW (31104)"	495.949367088608	360	1960.68377761752	1185	1.90801687763713	2	0.289124142861116	1185
"180"	"14th & V St NW (31101) - 15th & P St NW (31201)"	435.571748878924	300	705.574556874828	1784	1.93609865470852	2	0.244645687506368	1784
"181"	"19th & L St NW (31224) - 11th & Kenyon St NW (31102)"	1301.89655172414	1260	626.953869453558	116	1.96551724137931	2	0.183257219218786	116
"182"	"20th & E St NW (31204) - 21st & I St NW (31205)"	843.370110330993	240	2743.01666749986	997	1.78335005015045	2	0.41216882876574	997
"183"	"8th & H St NW (31228) - 14th & G St NW (31238)"	860.402193784278	300	1770.1606431092	547	1.76599634369287	2	0.423762002094149	547
"184"	"21st & I St NW (31205) - 4th & M St SW (31108)"	1528.9156626506	1320	1136.74603335981	166	1.90963855421687	2	0.287566364548629	166
"185"	"8th & H St NW (31228) - 18th & M St NW (31221)"	1423.93700787402	840	1744.11994976789	254	1.66929133858268	2	0.471397185068697	254
"186"	"New York Ave & 15th St NW (31222) - 15th & P St NW (31201)"	844.945945945946	480	1452.55684133798	740	1.79594594594595	2	0.40328126060194	740
"187"	"14th St & Spring Rd NW (31401) - 14th & V St NW (31101)"	891.529411764706	540	3563.88555510272	340	1.90294117647059	2	0.296474161914622	340
"188"	"Adams Mill & Columbia Rd NW (31104) - 17th & Corcoran St NW (31214)"	471.530108588351	420	328.443039760749	1013	1.92497532082922	2	0.263561282789399	1013
"189"	"Massachusetts Ave & Dupont Circle NW (31200) - 14th & R St NW (31202)"	549.476082004556	420	652.662619044722	1317	1.91343963553531	2	0.281296550961518	1317
"190"	"17th & Corcoran St NW (31214) - 17th & K St NW [formerly 17th & L St NW] (31213)"	392.759226713533	300	1547.67232553369	1707	1.94551845342707	2	0.227031942751959	1707
"191"	"4th & East Capitol St NE (31618) - Eastern Market Metro / Pennsylvania Ave & 7th St SE (31613)"	529.333333333333	360	730.027755335514	765	1.8156862745098	2	0.387993503862002	765
"192"	"11th & Kenyon St NW (31102) - Park Rd & Holmead Pl NW (31602)"	352.181551976574	180	944.275738755829	683	1.96046852122987	2	0.194998496396964	683
"193"	"21st & M St NW (31212) - 21st & I St NW (31205)"	885.932203389831	240	5606.76615448667	708	1.90112994350282	2	0.298698487584769	708
"194"	"11th & Kenyon St NW (31102) - Calvert St & Woodley Pl NW (31106)"	703.379790940766	600	559.810868095335	574	1.94425087108014	2	0.229636741267383	574
"195"	"20th St & Florida Ave NW (31110) - Lamont & Mt Pleasant NW (31107)"	982.592592592593	660	2817.67718391627	324	1.92283950617284	2	0.267258688091008	324
"196"	"18th & M St NW (31221) - 5th St & K St NW (31600)"	821.486988847584	660	537.773898295824	269	1.87732342007435	2	0.32867709090197	269
"197"	"4th & East Capitol St NE (31618) - M St & New Jersey Ave SE (31208)"	633.188010899183	540	534.053910489775	367	1.84468664850136	2	0.362697615118307	367
"198"	"8th & H St NW (31228) - 17th & Corcoran St NW (31214)"	1081.45794392523	840	1956.71477274529	535	1.85981308411215	2	0.347505776387232	535
"199"	"US Dept of State / Virginia Ave & 21st St NW (31220) - 17th & Corcoran St NW (31214)"	933.197969543147	840	458.925571303078	197	1.83248730964467	2	0.374384400963865	197
"200"	"8th & H St NW (31228) - McPherson Square - 14th & H St NW (31216)"	676.296296296296	300	1236.00464861947	486	1.80041152263374	2	0.400102867431301	486
"201"	"14th & G St NW (31238) - 3rd & D St SE (31605)"	1469.48275862069	1110	1079.89842101012	116	1.69827586206897	2	0.460997549483384	116
"202"	"19th St & Pennsylvania Ave NW (31100) - 15th & P St NW (31201)"	645.100133511348	540	545.408787339798	749	1.89853137516689	2	0.302150015226623	749
"203"	"8th & H St NW (31228) - 17th & K St NW [formerly 17th & L St NW] (31213)"	1707.36842105263	660	6482.0439280225	228	1.75	2	0.433965426260465	228
"204"	"North Capitol St & F St NW (31624) - 4th & M St SW (31108)"	817.938718662953	780	387.568248276477	359	1.94428969359331	2	0.229681549470619	359
"205"	"New York Ave & 15th St NW (31222) - L'Enfant Plaza / 7th & C St SW (31218)"	1498.05907172996	720	2276.52840518281	711	1.77215189873418	2	0.419739368486752	711
"206"	"14th & R St NW (31202) - 15th & P St NW (31201)"	695.951086956522	180	3301.81156918753	736	1.89266304347826	2	0.309751668001378	736
"207"	"17th & Corcoran St NW (31214) - 19th & L St NW (31224)"	554.350282485876	420	2211.26372596077	531	1.95668549905838	2	0.203756080952631	531
"208"	"North Capitol St & F St NW (31624) - 20th St & Florida Ave NW (31110)"	1366.36363636364	1380	217.711090949122	88	1.86363636363636	2	0.345140923469373	88
"209"	"Calvert St & Woodley Pl NW (31106) - 21st & M St NW (31212)"	850.961538461538	660	726.911963957453	208	1.84134615384615	2	0.366234416343691	208
"210"	"25th St & Pennsylvania Ave NW (31237) - 4th & East Capitol St NE (31618)"	1817.83783783784	1620	605.617844001457	37	1.78378378378378	2	0.417341795383801	37
"211"	"16th & U St NW (31229) - 15th & P St NW (31201)"	418.927374301676	300	659.448564695843	1790	1.94078212290503	2	0.236097990366925	1790
"212"	"Convention Center / 7th & M St NW (31223) - 14th & V St NW (31101)"	876.321070234114	660	998.196281314985	299	1.8428093645485	2	0.364590604889588	299
"213"	"15th & P St NW (31201) - 13th St & New York Ave NW (31227)"	690.924024640657	480	1286.87285192214	487	1.90759753593429	2	0.289891029324477	487
"214"	"Connecticut Ave & Newark St NW / Cleveland Park (31305) - Van Ness Metro / UDC (31300)"	830.536912751678	480	2896.85318349108	596	1.86073825503356	2	0.346510274061089	596
"215"	"Calvert St & Woodley Pl NW (31106) - Calvert St & Woodley Pl NW (31106)"	3240.50579557429	960	7860.22898800671	949	1.58482613277134	2	0.493011815393957	949
"216"	"USDA / 12th & Independence Ave SW (31217) - 15th & P St NW (31201)"	1403.23607427056	1020	1337.21412931189	377	1.75331564986737	2	0.431654275315382	377
"217"	"17th & Corcoran St NW (31214) - New York Ave & 15th St NW (31222)"	1065.70909090909	660	3588.06198950583	550	1.85272727272727	2	0.354700184051713	550
"218"	"Lamont & Mt Pleasant NW (31107) - Lamont & Mt Pleasant NW (31107)"	1721.53125	420	5372.51343646528	640	1.86875	2	0.337937683507289	640
"219"	"1st & M St NE (31603) - Columbus Circle / Union Station (31623)"	728.90397672163	360	3693.80802554837	1031	1.88457807953443	2	0.319685512128182	1031
"220"	"8th & Eye St SE / Barracks Row (31608) - M St & New Jersey Ave SE (31208)"	567.532777115614	300	3427.94976766063	839	1.89868891537545	2	0.301920183004754	839
"221"	"7th & T St NW (31109) - 16th & U St NW (31229)"	559.171597633136	480	645.388499030255	338	1.94378698224852	2	0.230674103500764	338
"222"	"17th & Corcoran St NW (31214) - 20th St & Florida Ave NW (31110)"	542.884071630537	300	2267.79944346788	1061	1.92271442035815	2	0.267169973579411	1061
"223"	"Georgia & New Hampshire Ave NW (31400) - Convention Center / 7th & M St NW (31223)"	822.739726027397	720	243.716975315232	219	1.94520547945205	2	0.228100108328293	219
"224"	"37th & O St NW / Georgetown University (31236) - Massachusetts Ave & Dupont Circle NW (31200)"	931.640407784986	780	781.07164174263	1079	1.74235403151066	2	0.437540796677205	1079
"225"	"17th & Corcoran St NW (31214) - 16th & U St NW (31229)"	385.472837022133	240	802.871375053791	994	1.94366197183099	2	0.230689387657036	994
"226"	"18th & Bell St (31007) - S Glebe & Potomac Ave (31010)"	530.604982206406	480	445.157169171248	1124	1.84964412811388	2	0.357578999050708	1124
"227"	"5th & F St NW (31620) - 4th St & Massachusetts Ave NW (31604)"	593.352272727273	240	1611.30200252983	352	1.89204545454545	2	0.310764736697589	352
"228"	"14th & G St NW (31238) - 14th & D St SE (31607)"	1903.63636363636	1260	2687.64978440949	33	1.6969696969697	2	0.466693722159438	33
"229"	"25th St & Pennsylvania Ave NW (31237) - Harvard St & Adams Mill Rd NW (31112)"	1573.33333333333	1320	1047.52846636761	108	1.74074074074074	2	0.440271164751447	108
"230"	"Tenleytown / Wisconsin Ave & Albemarle St NW (31303) - Ward Circle / American University (31301)"	758.470363288719	360	5686.27341162739	1569	1.82791586998088	2	0.377573892023845	1569
"231"	"1st & M St NE (31603) - 3rd & H St NE (31616)"	399.664429530201	300	440.033455880019	1192	1.92785234899329	2	0.258840828152313	1192
"232"	"11th & Kenyon St NW (31102) - Adams Mill & Columbia Rd NW (31104)"	819.316770186335	540	3106.81458870885	644	1.86645962732919	2	0.34042222422601	644
"233"	"14th & V St NW (31101) - 17th & Corcoran St NW (31214)"	495.229202037351	300	3267.57130754413	1178	1.93887945670628	2	0.239653035950906	1178
"234"	"36th & Calvert St NW / Glover Park (31304) - 17th & Corcoran St NW (31214)"	927.441860465116	900	289.504639075977	129	1.75193798449612	2	0.433571788893179	129
"235"	"8th & H St NW (31228) - 19th St & Constitution Ave NW (31235)"	1876.86832740214	1500	1328.33467723434	281	1.28825622775801	1	0.453759083150336	281
"236"	"8th & H St NW (31228) - 21st & I St NW (31205)"	1050.51094890511	780	916.850644406231	411	1.7712895377129	2	0.420514251215865	411
"237"	"21st & I St NW (31205) - Calvert St & Woodley Pl NW (31106)"	1040.82191780822	840	623.692217285679	219	1.85388127853881	2	0.354034420871277	219
"238"	"15th & P St NW (31201) - 16th & Harvard St NW (31103)"	778.330434782609	720	383.46485017469	575	1.90086956521739	2	0.299097263198108	575
"239"	"15th & P St NW (31201) - Calvert St & Woodley Pl NW (31106)"	1004.66165413534	840	666.794697121199	266	1.84586466165414	2	0.361759072999465	266
"240"	"14th & G St NW (31238) - Calvert St & Woodley Pl NW (31106)"	2178.64077669903	1260	6860.42373477571	103	1.80582524271845	2	0.397498364213787	103
"241"	"20th St & Florida Ave NW (31110) - Massachusetts Ave & Dupont Circle NW (31200)"	591.634422948632	240	1903.24582139339	1499	1.86057371581054	2	0.346506411668488	1499
"242"	"20th St & Florida Ave NW (31110) - 17th & Corcoran St NW (31214)"	400.092165898618	300	631.026326299436	868	1.93087557603687	2	0.253811849780613	868
"243"	"17th & K St NW [formerly 17th & L St NW] (31213) - 14th & V St NW (31101)"	760.762564991334	660	531.50543609279	577	1.93240901213172	2	0.251260542458258	577
"244"	"Harvard St & Adams Mill Rd NW (31112) - 18th & M St NW (31221)"	1211.11111111111	1020	437.827685009761	54	1.77777777777778	2	0.419643454531126	54
"245"	"US Dept of State / Virginia Ave & 21st St NW (31220) - 8th & H St NW (31228)"	1268.85906040268	900	1368.55493436697	149	1.69798657718121	2	0.460679550737016	149
"246"	"13th & H St NE (31611) - 13th & H St NE (31611)"	2184.61538461538	540	13266.141363857	429	1.81585081585082	2	0.388058353992418	429
"247"	"1st & M St NE (31603) - 4th & M St SW (31108)"	1084.0414507772	1020	219.179906939978	193	1.96891191709845	2	0.174007176315595	193
"248"	"Columbus Circle / Union Station (31623) - 1st & M St NE (31603)"	699.237713139418	360	2635.16370871887	997	1.88966900702106	2	0.313459115741243	997
"249"	"US Dept of State / Virginia Ave & 21st St NW (31220) - Massachusetts Ave & Dupont Circle NW (31200)"	882.552504038772	660	990.332858171177	619	1.80290791599354	2	0.398124173095038	619
"250"	"20th St & Florida Ave NW (31110) - 14th & Harvard St NW (31105)"	882.127659574468	660	2945.14078273177	423	1.89598108747045	2	0.305646575353553	423
"251"	"Massachusetts Ave & Dupont Circle NW (31200) - Florida Ave & R St NW (31503)"	1021.32352941176	840	2141.54444494733	544	1.86213235294118	2	0.345078330634717	544
"252"	"19th & L St NW (31224) - 14th & Rhode Island Ave NW (31203)"	680.793650793651	480	1954.58636455678	378	1.92063492063492	2	0.270665980980383	378
"253"	"Massachusetts Ave & Dupont Circle NW (31200) - 17th & Corcoran St NW (31214)"	665.996080992815	240	2562.31775133533	1531	1.88765512736773	2	0.315893464612883	1531
"254"	"15th & P St NW (31201) - 20th St & Florida Ave NW (31110)"	607.033595425304	540	966.249474409248	1399	1.88062902072909	2	0.324340473606933	1399
"255"	"25th St & Pennsylvania Ave NW (31237) - 18th & M St NW (31221)"	504.878048780488	360	747.588751832759	533	1.85928705440901	2	0.348051852827863	533
"256"	"15th & P St NW (31201) - Adams Mill & Columbia Rd NW (31104)"	832.314814814815	720	399.78303191684	648	1.85648148148148	2	0.350871685062114	648
"257"	"3rd & H St NE (31616) - 1st & M St NE (31603)"	571.111111111111	300	2357.87961789443	972	1.90432098765432	2	0.294301966750505	972
"258"	"16th & U St NW (31229) - 16th & U St NW (31229)"	1819.18421052632	480	3971.02866211307	760	1.78684210526316	2	0.409807983977933	760
"259"	"Tenleytown / Wisconsin Ave & Albemarle St NW (31303) - 7th & T St NW (31109)"	2427.69230769231	2040	1427.78472844096	13	1.69230769230769	2	0.480384461415261	13
"260"	"21st & M St NW (31212) - Kennedy Center (31211)"	1377.63779527559	540	4143.71401091756	127	1.66929133858268	2	0.472331570891564	127
"261"	"5th St & K St NW (31600) - Convention Center / 7th & M St NW (31223)"	550.20979020979	240	1531.41105379918	429	1.88111888111888	2	0.32402644599387	429
"262"	"17th & K St NW [formerly 17th & L St NW] (31213) - Park Rd & Holmead Pl NW (31602)"	1552.07547169811	1140	4758.28445782824	159	1.94968553459119	2	0.219283705558814	159
"263"	"Lamont & Mt Pleasant NW (31107) - Park Rd & Holmead Pl NW (31602)"	372.291105121294	300	591.400497357862	1113	1.97214734950584	2	0.164624512352077	1113
"264"	"5th & F St NW (31620) - 3rd & H St NE (31616)"	934.4	600	1416.68082906086	225	1.82222222222222	2	0.383178022367407	225
"265"	"Park Rd & Holmead Pl NW (31602) - 14th & Harvard St NW (31105)"	434.964370546318	240	984.895117047832	421	1.94774346793349	2	0.222808674568974	421
"266"	"Park Rd & Holmead Pl NW (31602) - 11th & Kenyon St NW (31102)"	313.046511627907	180	557.509448167234	860	1.95	2	0.218071769967619	860
"267"	"Park Rd & Holmead Pl NW (31602) - 14th St & Spring Rd NW (31401)"	299.122203098107	240	507.985079713985	1162	1.95611015490534	2	0.204938212364884	1162
"268"	"20th St & Florida Ave NW (31110) - 11th & Kenyon St NW (31102)"	827.15953307393	780	252.150333840808	257	1.91828793774319	2	0.274460028771033	257
"269"	"8th & H St NW (31228) - 14th & Rhode Island Ave NW (31203)"	821.223529411765	600	1003.46134026227	850	1.71529411764706	2	0.451539933459211	850
"270"	"16th & Harvard St NW (31103) - 14th & Harvard St NW (31105)"	388.28025477707	180	1099.93433750477	471	1.93842887473461	2	0.24063054300796	471
"271"	"14th & R St NW (31202) - 25th St & Pennsylvania Ave NW (31237)"	870.422535211268	720	515.334874585196	142	1.82394366197183	2	0.382216302331618	142
"272"	"18th & M St NW (31221) - 14th & V St NW (31101)"	1065.65464895636	660	6987.55781098623	527	1.87096774193548	2	0.335554153918845	527
"273"	"14th & G St NW (31238) - 18th & M St NW (31221)"	794.146341463415	600	1124.33049598908	246	1.81707317073171	2	0.387394713453793	246
"274"	"19th St & Pennsylvania Ave NW (31100) - 14th & V St NW (31101)"	942.857142857143	780	920.183729066155	217	1.82488479262673	2	0.380944380356336	217
"275"	"Massachusetts Ave & Dupont Circle NW (31200) - 21st & I St NW (31205)"	607.287173666288	420	1291.87317673385	1762	1.86549375709421	2	0.341292280107125	1762
"276"	"18th & M St NW (31221) - 16th & U St NW (31229)"	528.066759388039	480	353.595957819881	719	1.93602225312935	2	0.244883644827719	719
"277"	"15th & P St NW (31201) - Georgia & New Hampshire Ave NW (31400)"	1097.47252747253	1020	571.95621168134	182	1.95054945054945	2	0.217404898303434	182
"278"	"14th & Rhode Island Ave NW (31203) - Florida Ave & R St NW (31503)"	615.658198614319	540	256.312153317813	433	1.91685912240185	2	0.276414411467312	433
"279"	"14th & R St NW (31202) - Park Rd & Holmead Pl NW (31602)"	725.607476635514	660	270.277817667637	214	1.89719626168224	2	0.304414451831072	214
"280"	"13th & H St NE (31611) - Eastern Market Metro / Pennsylvania Ave & 7th St SE (31613)"	834.244186046512	720	689.331054524455	688	1.84011627906977	2	0.366764822175672	688
"281"	"Massachusetts Ave & Dupont Circle NW (31200) - Adams Mill & Columbia Rd NW (31104)"	788.096479791395	540	1097.05929690557	1534	1.83833116036506	2	0.368266799477251	1534
"282"	"14th & Harvard St NW (31105) - 14th & Harvard St NW (31105)"	1369.76303317536	180	2993.22519923862	422	1.85071090047393	2	0.356796204330764	422
"283"	"19th St & Constitution Ave NW (31235) - 17th & K St NW [formerly 17th & L St NW] (31213)"	1118.37563451777	660	2209.19077460209	197	1.67005076142132	2	0.471392311876049	197
"284"	"Convention Center / 7th & M St NW (31223) - 15th & P St NW (31201)"	715.315985130111	420	2987.82498350212	807	1.90086741016109	2	0.299025283404672	807
"285"	"McPherson Square - 14th & H St NW (31216) - 25th St & Pennsylvania Ave NW (31237)"	1216.75324675325	720	1693.31553299154	154	1.77272727272727	2	0.420437482591261	154
"286"	"25th St & Pennsylvania Ave NW (31237) - 16th & U St NW (31229)"	1001.03837471783	780	2177.99023259407	443	1.86230248306998	2	0.344971805088528	443
"287"	"L'Enfant Plaza / 7th & C St SW (31218) - 16th & U St NW (31229)"	1499.57446808511	1320	790.462678562757	141	1.90070921985816	2	0.300118180032159	141
"288"	"25th St & Pennsylvania Ave NW (31237) - Florida Ave & R St NW (31503)"	1400.89887640449	1380	397.90257044521	89	1.78651685393258	2	0.412087537930065	89
"289"	"8th & H St NW (31228) - 5th St & K St NW (31600)"	475.667870036101	240	1691.23395613264	831	1.90132370637786	2	0.298406498691679	831
"290"	"Van Ness Metro / UDC (31300) - Connecticut Ave & Newark St NW / Cleveland Park (31305)"	696.771844660194	360	3497.10642637015	824	1.90533980582524	2	0.292922809978246	824
"291"	"Tenleytown / Wisconsin Ave & Albemarle St NW (31303) - 17th & Corcoran St NW (31214)"	1445.26315789474	1200	1190.54925089095	57	1.94736842105263	2	0.225281778444791	57
"292"	"14th & G St NW (31238) - 19th & L St NW (31224)"	697.46192893401	600	465.433367096155	197	1.86802030456853	2	0.339331033956562	197
